milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics
17190823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17190863,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17190903,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17190943,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17190984,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191023,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191063,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191104,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191144,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191183,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191223,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191264,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191304,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191344,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191383,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191423,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191463,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191504,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191543,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191623,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191664,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191703,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191743,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191783,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191864,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191903,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191944,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17191985,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192024,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192064,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192104,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192143,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192184,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192224,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192263,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192304,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192343,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192384,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192424,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192464,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192504,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192543,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192624,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192663,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192703,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192743,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192783,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192863,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192903,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192943,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17192983,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193023,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193063,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193103,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193143,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193183,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193223,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193263,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193303,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193344,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193383,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193424,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193463,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193504,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193545,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193623,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193664,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193704,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193743,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193784,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193865,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193903,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193943,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17193984,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194024,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194064,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194104,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194144,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194184,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194223,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194264,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194304,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194343,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194383,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194423,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194463,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194505,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194543,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194623,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194664,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194703,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194744,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194783,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194863,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194903,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194943,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17194984,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195023,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195063,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195104,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195143,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195184,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195223,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195263,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195303,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195344,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195383,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195424,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195464,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195503,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195543,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195624,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195664,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195703,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195744,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195783,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195864,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195903,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195944,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17195984,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196024,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196065,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196104,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196144,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196184,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196223,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196263,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196304,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196343,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196385,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196423,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196464,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196503,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196543,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196623,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196663,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196703,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196744,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196783,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196863,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196903,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196944,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17196983,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197023,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197064,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197103,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197143,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197183,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197224,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197263,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197303,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197343,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197383,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197423,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197464,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197503,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197544,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197624,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197664,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197703,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197743,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197784,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197864,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197904,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197944,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17197984,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198023,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198064,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198103,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198144,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198184,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198224,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198265,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198304,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198344,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198384,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198423,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198464,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198504,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198543,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198624,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198663,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198703,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198744,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198783,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198824,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198864,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198904,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198943,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17198983,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199023,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199064,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199104,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199144,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199183,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199223,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199263,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199304,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199343,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199383,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199424,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199463,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199504,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199543,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199623,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199663,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199704,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199743,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199783,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199824,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199863,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199903,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199943,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17199983,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200023,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200064,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200104,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200145,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200184,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200224,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200264,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200304,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200344,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200383,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200424,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200463,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200503,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200544,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200623,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200663,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200704,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200744,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200783,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200864,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200904,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200944,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17200983,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201023,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201064,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201103,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201144,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201183,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201223,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201264,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201303,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201344,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201385,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201423,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201463,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201503,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201543,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201583,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201623,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201663,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201704,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201743,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201783,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201823,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201863,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201903,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201943,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17201983,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202024,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202064,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202104,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202143,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202184,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202224,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202264,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202303,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202344,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202383,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202423,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202463,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202504,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202543,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202584,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202624,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202663,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202704,0.0813036,-0.735216,-0.312079,0,735.276,0,2,6,14,0,
17202743,0.0813121,-0.735225,-0.31207,0,735.28,0,2,6,14,0,
17202784,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17202823,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17202864,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17202903,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17202944,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17202983,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203023,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203063,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203104,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203144,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203184,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203223,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203264,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203304,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203343,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203384,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203423,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203463,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203503,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203543,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203584,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203623,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203663,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203703,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203743,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203784,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203823,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203863,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203904,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203943,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17203983,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204024,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204063,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204104,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204143,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204184,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204225,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204263,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204304,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204344,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204383,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204424,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204464,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204504,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204544,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204584,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204624,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204664,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204703,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204743,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204783,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204823,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204864,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204904,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204943,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17204983,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17205024,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
17205063,0.0813121,-0.735225,-0.31207,0,735.295,0,2,6,14,0,
