milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics
14122253,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122293,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122333,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122372,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122412,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122452,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122493,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122533,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122613,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122653,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122692,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122733,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122772,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122813,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122854,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122893,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122933,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14122973,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123012,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123052,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123092,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123133,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123213,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123254,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123292,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123333,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123373,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123412,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123454,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123493,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123533,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123612,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123652,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123692,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123733,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123773,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123813,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123853,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123893,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123932,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14123972,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124012,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124053,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124093,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124133,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124213,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124252,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124292,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124332,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124373,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124413,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124453,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124493,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124533,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124572,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124612,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124652,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124693,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124733,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124773,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124813,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124853,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124892,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124932,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14124972,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125013,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125053,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125093,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125133,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125213,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125253,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125292,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125334,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125374,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125413,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125453,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125492,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125532,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125613,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125653,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125693,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125734,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125774,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125812,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125852,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125892,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125933,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14125973,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14126013,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14126053,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14126093,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14126132,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14126172,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14126212,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14126253,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14126293,0.437463,-1.17407,-1.38207,0,1702.95,0,2,34,34,1,
14126334,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126373,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126413,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126453,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126492,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126532,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126613,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126653,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126693,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126733,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126773,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126812,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126852,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126893,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126933,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14126973,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127013,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127052,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127092,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127132,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127214,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127254,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127293,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127333,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127372,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127412,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127452,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127493,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127533,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127613,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127653,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127692,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127732,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127772,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127813,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127854,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127893,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127933,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14127973,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128012,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128053,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128092,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128133,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128213,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128253,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128293,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128332,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128372,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128412,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128453,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128493,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128533,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128613,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128653,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128692,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128732,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128773,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128813,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128853,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128893,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128932,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14128972,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129012,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129053,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129093,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129133,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129213,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129253,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129292,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129333,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129372,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129413,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129453,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129494,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129533,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129572,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129612,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129652,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129693,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129733,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129773,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129813,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129853,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129892,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129932,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14129972,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130013,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130053,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130093,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130133,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130212,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130252,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130292,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130333,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130373,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130413,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130453,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130493,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130532,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130572,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130612,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130653,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130693,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130733,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130773,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130812,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130852,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130892,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130932,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14130973,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131013,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131054,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131093,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131132,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131172,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131212,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131253,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131293,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131333,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131373,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131413,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131453,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131492,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131532,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131613,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131653,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131693,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131733,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131772,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131812,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131852,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131893,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131933,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14131973,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132013,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132053,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132092,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132132,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132172,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132213,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132253,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132293,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132333,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132373,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132412,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132452,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132492,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132533,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132613,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132653,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132693,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132732,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132772,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132812,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132853,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132893,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132933,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14132973,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133012,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133052,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133092,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133132,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133213,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133253,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133293,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133332,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133372,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133412,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133454,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133494,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133533,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133613,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133652,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133692,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133732,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133773,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133813,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133853,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133893,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133933,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14133972,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134012,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134052,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134093,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134133,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134213,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134253,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134292,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134332,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134372,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134413,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134453,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134493,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134533,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134573,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134612,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134652,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134692,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134733,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134773,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134813,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134853,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134892,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134932,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14134972,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135012,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135053,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135093,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135133,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135173,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135212,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135252,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135292,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135333,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135373,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135413,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135454,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135494,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135532,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135572,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135612,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135653,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135693,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135733,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135773,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135813,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135852,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135892,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135932,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14135973,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136013,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136053,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136093,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136133,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136172,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136213,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136252,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136293,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136333,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136373,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136413,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136453,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
14136492,0.437463,-1.17407,-1.38207,0,1702.95,0,2,35,34,1,
